epoch_no,time_run,batch_size_per_replica,optimizer
1,6.278939723968506,64,Adam
2,2.682234287261963,64,Adam
3,2.685394525527954,64,Adam
4,2.6768271923065186,64,Adam
5,2.676830291748047,64,Adam
6,2.6795670986175537,64,Adam
7,2.6904098987579346,64,Adam
8,2.6777849197387695,64,Adam
9,2.6848342418670654,64,Adam
10,2.684504747390747,64,Adam
Total_time,30.524325132369995,64,Adam
