epoch_no,time_run,batch_size_per_replica,optimizer
1,0.5730111598968506,64,Adam
2,0.034342288970947266,64,Adam
3,0.03317975997924805,64,Adam
4,0.03293728828430176,64,Adam
5,0.03271675109863281,64,Adam
6,0.03274202346801758,64,Adam
7,0.033356428146362305,64,Adam
8,0.03130197525024414,64,Adam
9,0.031009912490844727,64,Adam
10,0.031036853790283203,64,Adam
Total_time,0.8988444805145264,64,Adam
