epoch_no,time_run,batch_size_per_replica,optimizer
1,5.863440752029419,64,Adam
2,2.53027606010437,64,Adam
3,2.511936902999878,64,Adam
4,2.453259229660034,64,Adam
5,2.4506146907806396,64,Adam
6,2.4501900672912598,64,Adam
7,2.4490885734558105,64,Adam
8,2.424344301223755,64,Adam
9,2.423830509185791,64,Adam
10,2.443338394165039,64,Adam
Total_time,28.12920832633972,64,Adam
