epoch_no,time_run,batch_size_per_replica,optimizer
1,0.6123161315917969,64,Adam
2,0.03295445442199707,64,Adam
3,0.032647132873535156,64,Adam
4,0.033069610595703125,64,Adam
5,0.032713890075683594,64,Adam
6,0.03307652473449707,64,Adam
7,0.03289794921875,64,Adam
8,0.03220725059509277,64,Adam
9,0.03257012367248535,64,Adam
10,0.032398223876953125,64,Adam
Total_time,0.9366984367370605,64,Adam
