epoch_no,time_run,batch_size_per_replica,optimizer
1,2.9792275428771973,64,Adam
2,0.7758779525756836,64,Adam
3,0.8072190284729004,64,Adam
4,0.8066723346710205,64,Adam
5,0.8425173759460449,64,Adam
6,0.8157269954681396,64,Adam
7,0.8234415054321289,64,Adam
8,0.7282149791717529,64,Adam
9,0.7826845645904541,64,Adam
10,0.8187365531921387,64,Adam
Total_time,10.806188583374023,64,Adam
