epoch_no,time_run,batch_size_per_replica,optimizer
1,4.943898916,64,Adam
2,2.093132973,64,Adam
3,2.168722868,64,Adam
4,2.108552456,64,Adam
5,2.097141743,64,Adam
6,2.141081572,64,Adam
7,2.096012831,64,Adam
8,2.149509907,64,Adam
9,2.049555302,64,Adam
10,2.097140074,64,Adam
Total_time,24.43946815,64,Adam
